Date,Region,Terrain,Infrastructure_Type,Project_Category,Voltage_Level_kV,Weather_Condition,Route_Length_km,ACSR_Conductor_m,Towers_Steel_Count,Insulators_Count,Power_Transformers_Count,Circuit_Breakers_Count,Concrete_m3
2021-06-16,West,Coastal,Transmission_Line,Maintenance,220,Storm,59.63227837678723,15919.0,1.0,703.0,0.0,0.0,1049.32
2021-06-17,South,Mountainous,Transmission_Line,Maintenance,400,Heatwave,17.32442150892706,5414.0,0.0,398.0,0.0,0.0,514.72
2021-06-17,East,Rural,Transmission_Line,New_Installation,132,Rainy,21.80212511882575,92176.0,66.0,796.0,0.0,0.0,3864.47
2021-06-17,North,Mountainous,Transmission_Line,Maintenance,220,Heatwave,17.55747338211917,4302.0,0.0,223.0,0.0,0.0,290.03
2021-06-17,Central,Coastal,Transmission_Line,New_Installation,400,Rainy,34.227511208688085,236588.0,105.0,4052.0,0.0,0.0,22331.6
2021-06-17,Central,Coastal,Substation,New_Installation,220,Heatwave,0.8210439829158662,4460.0,12.0,856.0,2.0,9.0,762.89
2021-06-17,West,Coastal,Substation,New_Installation,33,Snow,1.613994222900906,2949.0,16.0,904.0,2.0,4.0,588.39
2021-06-17,South,Mountainous,Substation,Maintenance,33,Rainy,0.46338243174615246,518.0,14.0,573.0,0.0,0.0,95.79
2021-06-18,North,Mountainous,Transmission_Line,Emergency_Repair,66,Rainy,73.9096895201517,25761.0,0.0,199.0,0.0,0.0,688.84
2021-06-18,South,Urban,Transmission_Line,Maintenance,400,Storm,51.66670770087823,18715.0,1.0,1029.0,0.0,0.0,1399.29
2021-06-18,North,Urban,Transmission_Line,Maintenance,66,Rainy,99.96769250718592,17321.0,3.0,556.0,0.0,0.0,493.24
2021-06-18,West,Rural,Substation,New_Installation,400,Heatwave,1.5755066759852512,714.0,4.0,658.0,2.0,5.0,734.87
2021-06-19,West,Urban,Transmission_Line,Maintenance,220,Snow,97.05053392206281,27056.0,2.0,1273.0,0.0,0.0,1366.08
2021-06-19,Central,Rural,Transmission_Line,Maintenance,400,Snow,37.52339265535619,11627.0,1.0,1014.0,0.0,0.0,860.68
2021-06-19,South,Coastal,Substation,Maintenance,33,Storm,0.33379536701588997,486.0,15.0,389.0,0.0,0.0,87.96
2021-06-19,Central,Urban,Transmission_Line,System_Upgrade,220,Heatwave,53.060101488794565,257794.0,169.0,3018.0,0.0,0.0,14537.35
2021-06-20,South,Mountainous,Substation,New_Installation,33,Heatwave,0.3360550003406006,4807.0,13.0,832.0,2.0,7.0,209.75
2021-06-21,Central,Urban,Transmission_Line,Maintenance,220,Clear,51.782911961896154,13829.0,1.0,625.0,0.0,0.0,796.8
2021-06-21,East,Rural,Substation,Maintenance,400,Rainy,0.6128879497332227,352.0,12.0,257.0,0.0,1.0,57.46
2021-06-21,East,Urban,Transmission_Line,System_Upgrade,400,Storm,51.649485180668236,356890.0,156.0,6177.0,0.0,0.0,30671.38
2021-06-21,East,Coastal,Transmission_Line,Emergency_Repair,33,Snow,95.21543934408676,30299.0,2.0,204.0,0.0,0.0,355.53
2021-06-22,East,Mountainous,Transmission_Line,System_Upgrade,132,Clear,32.45823610123223,140597.0,101.0,1195.0,0.0,0.0,6492.81
2021-06-22,North,Rural,Transmission_Line,Maintenance,400,Heatwave,99.3762346901083,37341.0,2.0,2625.0,0.0,0.0,2578.63
2021-06-22,East,Mountainous,Transmission_Line,System_Upgrade,132,Rainy,26.786299593388122,107978.0,80.0,998.0,0.0,0.0,4864.16
2021-06-22,West,Mountainous,Transmission_Line,New_Installation,220,Snow,24.770296004718173,115677.0,77.0,1553.0,0.0,0.0,7309.04
2021-06-23,West,Rural,Transmission_Line,New_Installation,132,Clear,56.75490968492298,231349.0,165.0,2228.0,0.0,0.0,11177.77
2021-06-23,North,Mountainous,Substation,System_Upgrade,33,Heatwave,1.6998853828005625,1443.0,15.0,408.0,1.0,8.0,827.58
2021-06-23,East,Mountainous,Transmission_Line,System_Upgrade,66,Snow,76.20283432226556,262135.0,224.0,2067.0,0.0,0.0,5856.46
2021-06-23,East,Urban,Substation,New_Installation,66,Snow,1.4747201770623337,2787.0,15.0,170.0,1.0,7.0,448.86
2021-06-23,East,Mountainous,Substation,New_Installation,33,Heatwave,0.6370025881890486,3661.0,10.0,628.0,3.0,8.0,118.5
2021-06-23,Central,Mountainous,Transmission_Line,New_Installation,66,Heatwave,7.139093726680757,26430.0,21.0,212.0,0.0,0.0,613.58
2021-06-24,South,Mountainous,Transmission_Line,New_Installation,33,Storm,20.366087563703978,71716.0,63.0,387.0,0.0,0.0,951.71
2021-06-24,Central,Mountainous,Substation,Maintenance,400,Snow,0.7639992721644278,384.0,5.0,121.0,0.0,1.0,56.37
2021-06-24,South,Rural,Transmission_Line,System_Upgrade,132,Heatwave,97.30995630416906,438568.0,297.0,4536.0,0.0,0.0,17365.28
2021-06-24,East,Coastal,Transmission_Line,Maintenance,66,Clear,92.37885850751856,17330.0,2.0,418.0,0.0,0.0,446.19
2021-06-24,East,Urban,Transmission_Line,Emergency_Repair,400,Rainy,24.06123579027943,17168.0,1.0,260.0,0.0,0.0,1402.35
2021-06-25,Central,Mountainous,Substation,Emergency_Repair,66,Storm,1.478682708170922,1925.0,17.0,100.0,0.0,8.0,899.36
2021-06-25,Central,Mountainous,Transmission_Line,Maintenance,220,Heatwave,60.006601405821236,15874.0,1.0,670.0,0.0,0.0,814.59
2021-06-25,South,Rural,Substation,Emergency_Repair,33,Rainy,0.1947010351666799,3335.0,9.0,490.0,0.0,9.0,751.76
2021-06-25,West,Coastal,Transmission_Line,Maintenance,33,Storm,40.312033073366024,6992.0,1.0,128.0,0.0,0.0,74.8
2021-06-25,South,Mountainous,Substation,Maintenance,400,Snow,1.0235401066952148,295.0,13.0,401.0,0.0,1.0,40.74
2021-06-25,Central,Rural,Substation,Maintenance,220,Rainy,1.3683908343651934,428.0,11.0,350.0,0.0,1.0,30.56
2021-06-25,Central,Urban,Transmission_Line,Maintenance,132,Storm,33.01598602137213,6510.0,1.0,350.0,0.0,0.0,329.68
2021-06-25,North,Urban,Transmission_Line,System_Upgrade,220,Heatwave,93.7127697601758,516281.0,283.0,5442.0,0.0,0.0,30112.58
2021-06-26,Central,Mountainous,Substation,System_Upgrade,220,Heatwave,0.9585702077369721,3908.0,10.0,492.0,2.0,6.0,575.68
2021-06-26,North,Mountainous,Substation,Maintenance,132,Storm,0.5722062858222337,500.0,14.0,870.0,0.0,0.0,37.49
2021-06-26,West,Coastal,Transmission_Line,Emergency_Repair,132,Snow,35.06066828848853,15785.0,1.0,172.0,0.0,0.0,747.54
2021-06-27,South,Coastal,Substation,New_Installation,220,Storm,1.528582314376032,2429.0,9.0,634.0,2.0,4.0,725.94
2021-06-27,South,Mountainous,Transmission_Line,Emergency_Repair,66,Clear,65.8271099195835,23841.0,0.0,172.0,0.0,0.0,676.52
2021-06-27,North,Rural,Substation,Maintenance,66,Storm,1.510138240746982,271.0,10.0,285.0,0.0,0.0,45.03
2021-06-27,South,Coastal,Substation,New_Installation,220,Storm,0.6554494681097096,3054.0,4.0,221.0,3.0,6.0,579.06
2021-06-27,Central,Mountainous,Substation,Maintenance,66,Heatwave,0.7210123751567343,118.0,14.0,257.0,0.0,1.0,39.2
2021-06-28,East,Coastal,Transmission_Line,Maintenance,132,Snow,42.68831607232458,8659.0,1.0,381.0,0.0,0.0,381.5
2021-06-28,North,Mountainous,Substation,New_Installation,132,Storm,0.45832669714050756,3470.0,10.0,203.0,1.0,2.0,185.88
2021-06-28,South,Urban,Substation,System_Upgrade,66,Rainy,1.4129846353788715,3529.0,13.0,283.0,1.0,6.0,157.8
2021-06-28,North,Mountainous,Transmission_Line,New_Installation,132,Heatwave,36.28820383739562,143153.0,107.0,1635.0,0.0,0.0,7594.3
2021-06-29,North,Urban,Transmission_Line,System_Upgrade,33,Heatwave,35.992441293484426,122103.0,100.0,593.0,0.0,0.0,1731.22
2021-06-29,East,Coastal,Substation,Emergency_Repair,132,Storm,0.6117934427855657,934.0,8.0,656.0,0.0,8.0,85.4
2021-06-29,Central,Mountainous,Transmission_Line,Maintenance,220,Rainy,48.01864144663541,11465.0,1.0,724.0,0.0,0.0,746.39
2021-06-29,North,Coastal,Transmission_Line,Maintenance,400,Storm,78.33772752725001,24842.0,2.0,1860.0,0.0,0.0,2320.78
2021-06-30,South,Urban,Substation,Emergency_Repair,66,Rainy,1.6876565403707193,3255.0,17.0,773.0,0.0,7.0,259.59
2021-06-30,West,Mountainous,Substation,Maintenance,66,Heatwave,1.6285649675981309,274.0,8.0,299.0,0.0,0.0,103.93
2021-06-30,North,Coastal,Transmission_Line,Maintenance,132,Rainy,64.01338987312926,12969.0,2.0,495.0,0.0,0.0,556.93
2021-06-30,North,Urban,Transmission_Line,Maintenance,132,Storm,31.64061583053643,7179.0,0.0,263.0,0.0,0.0,303.82
2021-06-30,East,Coastal,Transmission_Line,Maintenance,400,Clear,74.81124455179588,24049.0,2.0,1532.0,0.0,0.0,2244.33
2021-07-01,Central,Rural,Substation,System_Upgrade,400,Clear,0.17478768931004454,4452.0,5.0,832.0,3.0,7.0,778.61
2021-07-02,West,Urban,Substation,Maintenance,220,Rainy,1.616489573889852,406.0,17.0,1135.0,0.0,0.0,59.1
2021-07-02,South,Urban,Transmission_Line,Maintenance,33,Storm,79.1216185863246,12544.0,2.0,317.0,0.0,0.0,157.48
2021-07-02,West,Urban,Substation,Maintenance,220,Snow,1.373002115035308,428.0,5.0,987.0,0.0,1.0,44.77
2021-07-02,South,Mountainous,Transmission_Line,Emergency_Repair,66,Clear,14.302917748629884,4824.0,0.0,36.0,0.0,0.0,115.82
2021-07-03,Central,Mountainous,Transmission_Line,Emergency_Repair,132,Heatwave,99.74742687518827,46894.0,0.0,431.0,0.0,0.0,1548.61
2021-07-03,South,Mountainous,Substation,Maintenance,220,Storm,1.537177465561891,277.0,8.0,719.0,0.0,1.0,50.41
2021-07-03,East,Rural,Transmission_Line,New_Installation,132,Storm,74.80664894574983,341358.0,216.0,2914.0,0.0,0.0,13480.87
2021-07-03,East,Rural,Transmission_Line,New_Installation,132,Clear,11.080745990284594,46713.0,31.0,593.0,0.0,0.0,1996.25
2021-07-03,East,Urban,Transmission_Line,Maintenance,220,Snow,42.87698702442537,11866.0,1.0,635.0,0.0,0.0,718.9
2021-07-04,East,Rural,Substation,Maintenance,220,Heatwave,0.26372869932926474,437.0,14.0,85.0,0.0,0.0,73.65
2021-07-04,West,Coastal,Substation,System_Upgrade,400,Snow,0.7859703129371773,4467.0,9.0,436.0,3.0,3.0,504.0
2021-07-04,Central,Urban,Transmission_Line,Maintenance,33,Heatwave,59.19612766393242,11028.0,1.0,228.0,0.0,0.0,118.98
2021-07-04,South,Urban,Substation,Maintenance,400,Clear,1.769857157877569,157.0,17.0,208.0,0.0,1.0,108.25
2021-07-04,South,Coastal,Transmission_Line,System_Upgrade,33,Storm,31.879084634477202,109294.0,91.0,567.0,0.0,0.0,1672.63
2021-07-04,East,Urban,Substation,Maintenance,220,Heatwave,1.2844878397163217,351.0,12.0,191.0,0.0,1.0,76.64
2021-07-04,East,Rural,Transmission_Line,Maintenance,33,Storm,20.641932622756535,3739.0,0.0,66.0,0.0,0.0,51.34
2021-07-04,North,Mountainous,Substation,New_Installation,66,Rainy,0.7725313281902257,3179.0,18.0,709.0,2.0,5.0,728.94
2021-07-04,Central,Coastal,Transmission_Line,Maintenance,400,Rainy,94.9875601474516,34634.0,2.0,2067.0,0.0,0.0,2581.07
2021-07-05,West,Rural,Substation,System_Upgrade,400,Clear,1.52051773960719,3233.0,7.0,116.0,2.0,5.0,132.51
2021-07-05,South,Coastal,Transmission_Line,Maintenance,400,Clear,56.85154759778132,18671.0,1.0,1199.0,0.0,0.0,1551.59
2021-07-05,North,Coastal,Substation,Maintenance,132,Clear,0.5782239183967071,116.0,5.0,657.0,0.0,0.0,26.54
2021-07-05,North,Urban,Transmission_Line,Maintenance,132,Rainy,41.07199615116943,8428.0,1.0,379.0,0.0,0.0,303.73
2021-07-06,South,Urban,Substation,System_Upgrade,220,Heatwave,0.3977173343197775,3320.0,10.0,931.0,3.0,9.0,284.0
2021-07-06,West,Rural,Transmission_Line,Maintenance,220,Snow,38.57938334422078,10351.0,1.0,426.0,0.0,0.0,667.21
2021-07-06,North,Coastal,Transmission_Line,Maintenance,132,Clear,19.31011849728327,3839.0,0.0,161.0,0.0,0.0,205.66
2021-07-06,North,Urban,Substation,System_Upgrade,400,Snow,1.6110833627211172,1102.0,16.0,249.0,3.0,8.0,572.24
2021-07-06,Central,Urban,Transmission_Line,New_Installation,132,Snow,12.67211354451738,57125.0,39.0,518.0,0.0,0.0,1849.39
2021-07-06,West,Coastal,Substation,Emergency_Repair,33,Rainy,0.4598704116334996,2244.0,12.0,255.0,0.0,6.0,794.87
2021-07-06,North,Rural,Transmission_Line,Maintenance,400,Heatwave,70.66083932917162,25691.0,2.0,1773.0,0.0,0.0,2142.67
2021-07-06,West,Rural,Transmission_Line,Maintenance,132,Rainy,90.73908767995499,19333.0,2.0,913.0,0.0,0.0,801.55
2021-07-06,South,Coastal,Substation,Maintenance,220,Clear,1.9327240585584433,442.0,13.0,118.0,0.0,1.0,25.31
2021-07-07,East,Rural,Substation,Maintenance,132,Rainy,1.688443541807476,290.0,14.0,765.0,0.0,0.0,34.77
2021-07-07,North,Urban,Substation,Maintenance,66,Rainy,0.5017963750958274,229.0,9.0,620.0,0.0,1.0,19.38
2021-07-07,Central,Coastal,Transmission_Line,Maintenance,132,Rainy,32.14257215404473,6837.0,1.0,260.0,0.0,0.0,247.63
2021-07-07,South,Urban,Substation,Maintenance,400,Clear,1.7544294706972505,188.0,13.0,785.0,0.0,1.0,35.18
2021-07-07,West,Mountainous,Transmission_Line,New_Installation,132,Clear,89.48663165069053,387570.0,265.0,3318.0,0.0,0.0,13748.16
2021-07-07,South,Mountainous,Transmission_Line,New_Installation,220,Rainy,65.86205075291068,340962.0,187.0,4776.0,0.0,0.0,17176.5
2021-07-08,North,Rural,Transmission_Line,System_Upgrade,33,Rainy,34.79590442275265,107266.0,103.0,748.0,0.0,0.0,1649.66
2021-07-08,West,Mountainous,Substation,Maintenance,66,Snow,0.5257076597873558,215.0,11.0,233.0,0.0,1.0,23.65
2021-07-08,East,Urban,Transmission_Line,System_Upgrade,400,Heatwave,85.9668564299609,619592.0,262.0,11434.0,0.0,0.0,42385.72
2021-07-09,South,Mountainous,Transmission_Line,New_Installation,220,Snow,24.4992248527268,130449.0,67.0,1414.0,0.0,0.0,7809.98
2021-07-09,North,Urban,Transmission_Line,Maintenance,66,Heatwave,67.87141331482962,13446.0,1.0,410.0,0.0,0.0,327.14
2021-07-09,Central,Rural,Substation,Maintenance,132,Heatwave,1.939111351194851,206.0,9.0,944.0,0.0,0.0,62.73
2021-07-10,West,Rural,Substation,Emergency_Repair,66,Rainy,1.4400536457496094,623.0,12.0,495.0,0.0,3.0,416.79
2021-07-10,South,Urban,Substation,Emergency_Repair,33,Snow,0.5895735950127353,917.0,8.0,221.0,0.0,9.0,560.08
2021-07-10,South,Mountainous,Transmission_Line,New_Installation,66,Heatwave,31.838060621072263,114014.0,94.0,908.0,0.0,0.0,2293.77
2021-07-10,East,Rural,Substation,System_Upgrade,66,Heatwave,0.27650007329972026,3910.0,12.0,306.0,2.0,5.0,997.72
2021-07-10,East,Coastal,Transmission_Line,New_Installation,132,Clear,70.19256154627715,279497.0,206.0,3114.0,0.0,0.0,12335.85
2021-07-10,Central,Rural,Substation,Maintenance,132,Heatwave,1.0850277947812188,358.0,14.0,499.0,0.0,0.0,57.57
2021-07-10,Central,Mountainous,Transmission_Line,System_Upgrade,400,Rainy,24.61481145593587,168970.0,77.0,2565.0,0.0,0.0,11841.42
2021-07-10,North,Coastal,Transmission_Line,System_Upgrade,132,Storm,26.62848855219586,120259.0,80.0,1070.0,0.0,0.0,4762.49
2021-07-10,North,Mountainous,Transmission_Line,System_Upgrade,66,Clear,5.857332702882395,21613.0,18.0,126.0,0.0,0.0,545.45
2021-07-10,Central,Urban,Substation,Maintenance,33,Storm,1.9589968583026276,312.0,13.0,778.0,0.0,1.0,41.05
2021-07-10,Central,Coastal,Substation,New_Installation,132,Rainy,1.6732345525277696,4018.0,6.0,707.0,3.0,2.0,457.72
2021-07-11,West,Mountainous,Substation,New_Installation,400,Storm,0.8489229060036239,1198.0,6.0,254.0,1.0,4.0,573.3
2021-07-11,East,Coastal,Substation,Maintenance,400,Heatwave,1.8975707165087743,339.0,4.0,786.0,0.0,1.0,29.84
2021-07-11,North,Mountainous,Transmission_Line,Emergency_Repair,66,Storm,69.32639421966815,25049.0,1.0,213.0,0.0,0.0,677.22
2021-07-11,East,Coastal,Transmission_Line,New_Installation,132,Snow,76.3889408846423,342820.0,207.0,3003.0,0.0,0.0,16294.45
2021-07-11,East,Mountainous,Transmission_Line,Maintenance,132,Rainy,69.59577248800534,14964.0,2.0,598.0,0.0,0.0,692.59
2021-07-11,Central,Urban,Substation,Maintenance,400,Snow,1.5380127807131523,99.0,8.0,171.0,0.0,1.0,74.08
2021-07-11,West,Coastal,Transmission_Line,Maintenance,132,Storm,21.23919817287978,4226.0,0.0,222.0,0.0,0.0,204.08
2021-07-12,South,Coastal,Transmission_Line,Maintenance,66,Snow,58.42780976580581,11239.0,1.0,370.0,0.0,0.0,291.51
2021-07-13,West,Coastal,Transmission_Line,Maintenance,33,Clear,85.69074616190346,15382.0,2.0,318.0,0.0,0.0,184.68
2021-07-13,West,Coastal,Substation,System_Upgrade,66,Storm,0.1371309095431109,2628.0,10.0,415.0,3.0,8.0,451.64
2021-07-13,East,Urban,Transmission_Line,New_Installation,132,Snow,16.7270805719114,65658.0,45.0,879.0,0.0,0.0,3479.16
2021-07-13,West,Coastal,Transmission_Line,Emergency_Repair,66,Heatwave,28.335781917803466,9876.0,1.0,87.0,0.0,0.0,219.95
2021-07-14,North,Rural,Transmission_Line,New_Installation,220,Storm,32.99903618912931,182861.0,90.0,2417.0,0.0,0.0,8934.9
2021-07-14,East,Urban,Transmission_Line,New_Installation,220,Clear,22.356867326119826,118086.0,62.0,1346.0,0.0,0.0,5595.75
2021-07-14,North,Rural,Substation,Maintenance,132,Heatwave,1.2862277408690257,297.0,7.0,479.0,0.0,0.0,22.27
2021-07-15,South,Coastal,Substation,System_Upgrade,132,Storm,0.6586362352681125,1449.0,7.0,599.0,1.0,4.0,734.0
2021-07-15,East,Mountainous,Transmission_Line,Maintenance,33,Heatwave,20.019485152791198,3415.0,0.0,78.0,0.0,0.0,52.15
2021-07-15,South,Rural,Transmission_Line,Maintenance,66,Storm,91.05348730774602,17578.0,2.0,448.0,0.0,0.0,375.12
2021-07-15,East,Coastal,Substation,Maintenance,33,Storm,1.4205656099399262,455.0,7.0,658.0,0.0,1.0,46.7
2021-07-15,Central,Rural,Transmission_Line,Maintenance,132,Rainy,28.37558092463685,5915.0,0.0,219.0,0.0,0.0,227.0
2021-07-15,West,Coastal,Transmission_Line,System_Upgrade,132,Snow,39.290595164561324,183449.0,121.0,1767.0,0.0,0.0,6254.45
2021-07-15,Central,Coastal,Transmission_Line,Emergency_Repair,400,Storm,75.37462847442636,50900.0,1.0,876.0,0.0,0.0,4738.55
2021-07-16,South,Coastal,Substation,New_Installation,33,Clear,1.60272913978391,5436.0,14.0,217.0,2.0,5.0,1028.0
2021-07-16,West,Mountainous,Transmission_Line,Maintenance,132,Snow,21.761435714921767,4360.0,0.0,181.0,0.0,0.0,203.36
2021-07-17,East,Rural,Transmission_Line,Emergency_Repair,220,Rainy,93.97472798700451,50078.0,1.0,659.0,0.0,0.0,2985.53
2021-07-17,West,Urban,Transmission_Line,Maintenance,400,Snow,79.60083420405117,27237.0,2.0,1864.0,0.0,0.0,1783.46
2021-07-17,North,Urban,Transmission_Line,Maintenance,66,Snow,86.3973715277161,16825.0,2.0,405.0,0.0,0.0,416.89
2021-07-17,West,Urban,Transmission_Line,New_Installation,400,Storm,18.666586661513435,133001.0,52.0,2443.0,0.0,0.0,10004.63
2021-07-17,North,Urban,Transmission_Line,Maintenance,66,Clear,18.619879460271388,3242.0,0.0,104.0,0.0,0.0,72.74
2021-07-18,West,Coastal,Substation,New_Installation,220,Storm,0.6802008040281982,4235.0,11.0,585.0,1.0,4.0,231.18
2021-07-18,North,Rural,Transmission_Line,System_Upgrade,66,Clear,11.141409864372433,41277.0,30.0,348.0,0.0,0.0,842.35
2021-07-18,South,Rural,Transmission_Line,Maintenance,33,Clear,13.651396051298235,2381.0,0.0,55.0,0.0,0.0,31.82
2021-07-18,Central,Mountainous,Substation,Maintenance,66,Heatwave,0.3720935954878808,246.0,5.0,727.0,0.0,1.0,50.4
2021-07-18,East,Rural,Transmission_Line,System_Upgrade,66,Storm,72.68082460506997,244490.0,197.0,2348.0,0.0,0.0,7795.94
2021-07-18,West,Rural,Transmission_Line,New_Installation,400,Rainy,7.871877705913921,52195.0,22.0,790.0,0.0,0.0,4000.3
2021-07-18,Central,Rural,Transmission_Line,Maintenance,220,Snow,12.908254230017056,3248.0,0.0,186.0,0.0,0.0,212.73
2021-07-18,East,Mountainous,Substation,Maintenance,66,Heatwave,1.8939487187527946,329.0,9.0,450.0,0.0,0.0,62.52
2021-07-19,East,Urban,Transmission_Line,Maintenance,33,Rainy,12.947384758872687,2243.0,0.0,37.0,0.0,0.0,32.56
2021-07-19,North,Rural,Substation,System_Upgrade,400,Storm,1.1211785035111035,4390.0,18.0,433.0,1.0,9.0,691.59
2021-07-19,South,Mountainous,Substation,Emergency_Repair,220,Clear,1.320889065299211,1695.0,8.0,905.0,0.0,2.0,717.45
2021-07-19,South,Mountainous,Transmission_Line,New_Installation,220,Storm,96.06638380295304,501202.0,296.0,6719.0,0.0,0.0,24112.87
2021-07-20,Central,Coastal,Transmission_Line,Emergency_Repair,132,Storm,90.48125820160617,39522.0,0.0,469.0,0.0,0.0,1926.79
2021-07-20,South,Mountainous,Transmission_Line,Maintenance,33,Heatwave,46.864862882727195,7812.0,1.0,186.0,0.0,0.0,98.7
2021-07-20,West,Urban,Substation,System_Upgrade,400,Rainy,1.8901117165013592,1003.0,6.0,354.0,2.0,3.0,501.95
2021-07-21,South,Rural,Transmission_Line,Maintenance,400,Heatwave,46.06525810580222,16702.0,1.0,1055.0,0.0,0.0,1178.55
2021-07-21,Central,Mountainous,Substation,Maintenance,33,Rainy,1.3728455593942013,260.0,8.0,531.0,0.0,1.0,93.16
2021-07-21,South,Urban,Transmission_Line,Maintenance,220,Heatwave,29.66276671822838,7894.0,0.0,424.0,0.0,0.0,403.68
2021-07-21,West,Mountainous,Transmission_Line,Maintenance,66,Snow,65.4812299595066,12111.0,2.0,423.0,0.0,0.0,329.42
2021-07-21,North,Mountainous,Transmission_Line,Maintenance,33,Clear,56.12794973782322,8660.0,1.0,181.0,0.0,0.0,149.73
2021-07-21,Central,Mountainous,Substation,Maintenance,400,Clear,1.252978981233066,155.0,9.0,368.0,0.0,0.0,97.29
2021-07-22,North,Mountainous,Substation,Emergency_Repair,33,Clear,1.397037282533957,4664.0,17.0,967.0,0.0,2.0,520.04
2021-07-22,North,Mountainous,Transmission_Line,Maintenance,220,Snow,21.478253509703062,5291.0,0.0,267.0,0.0,0.0,296.66
2021-07-22,North,Urban,Substation,System_Upgrade,132,Snow,0.6723993218537576,1581.0,11.0,765.0,3.0,9.0,293.27
2021-07-22,East,Rural,Transmission_Line,Maintenance,132,Clear,74.94293175792517,15356.0,2.0,769.0,0.0,0.0,780.09
2021-07-23,East,Rural,Transmission_Line,Maintenance,66,Clear,20.56327869571483,4204.0,0.0,118.0,0.0,0.0,90.01
2021-07-23,North,Rural,Substation,System_Upgrade,66,Rainy,0.7540562635660066,795.0,11.0,271.0,3.0,6.0,655.57
2021-07-23,Central,Rural,Transmission_Line,Maintenance,220,Rainy,68.31547565384383,18860.0,2.0,956.0,0.0,0.0,967.35
2021-07-23,West,Urban,Transmission_Line,System_Upgrade,66,Storm,94.07684359320899,381020.0,277.0,2943.0,0.0,0.0,9678.73
2021-07-24,West,Coastal,Substation,System_Upgrade,132,Heatwave,0.2430703929191717,1123.0,7.0,199.0,1.0,8.0,322.36
2021-07-24,South,Coastal,Substation,Maintenance,220,Rainy,1.0814655182722737,329.0,16.0,663.0,0.0,1.0,8.75
2021-07-24,Central,Urban,Substation,Maintenance,220,Rainy,0.25562014455173243,331.0,17.0,287.0,0.0,1.0,61.41
2021-07-24,East,Urban,Transmission_Line,New_Installation,220,Rainy,41.01753534039636,206734.0,111.0,2335.0,0.0,0.0,12146.83
